filename,width,height,class,xmin,ymin,xmax,ymax
000000084013.jpg,640,427,sports ball,181.79,355.35,208.15,378.45
000000084013.jpg,640,427,person,225.97,177.05,311.23,414.02
000000084013.jpg,640,427,person,351.2,148.73,467.3,367.51
000000084013.jpg,640,427,person,309.52,166.93,444.24,401.66
000000084089.jpg,375,500,person,123.84,345.74,224.11,453.12
000000084089.jpg,375,500,person,194.82,289.98,256.76,418.36
000000084089.jpg,375,500,person,186.34,65.6,300.4,172.64
000000084089.jpg,375,500,person,104.86,352.15,179.2,439.21
000000084089.jpg,375,500,sports ball,67.57,151.25,77.06,169.15
000000084089.jpg,375,500,sports ball,286.67,129.83,290.2,133.3
000000084276.jpg,640,480,sports ball,515.29,289.78,531.63,303.23
000000084276.jpg,640,480,person,245.59,124.85,398.7,393.42
000000084422.jpg,341,280,sports ball,112.11,106.99,133.68,128.64
000000084422.jpg,341,280,person,21.39,3.15,194.43,276.85
000000084422.jpg,341,280,person,10.71,174.52,67.82,279.28
000000084422.jpg,341,280,person,0.62,122.46,80,262.15
000000084422.jpg,341,280,person,188.91,204.4,239.62,279.56
000000084422.jpg,341,280,person,131.2,26.08,164.31,52.96
000000084422.jpg,341,280,person,0,0.63,29.57,98.79
000000084422.jpg,341,280,person,163.45,0.08,210.34,35.25
000000084422.jpg,341,280,person,267.84,159.08,316.31,244
000000084829.jpg,640,480,person,337.21,150.66,408.64,344.04
000000084829.jpg,640,480,sports ball,265.79,330.41,275.97,336.12
000000084851.jpg,640,458,sports ball,456.42,205.1,509.32,253.57
000000084851.jpg,640,458,person,422.15,5.32,459.7,55.01
000000084851.jpg,640,458,person,411.58,0.52,553.93,265.62
000000084851.jpg,640,458,person,506.37,1.03,570.18,119.39
000000084851.jpg,640,458,person,358.06,0.77,422.33,53.74
000000084851.jpg,640,458,person,101.89,51.46,347.87,455.94
000000084851.jpg,640,458,person,304.95,0.19,356.92,74.11
000000084851.jpg,640,458,person,13.35,27.85,64.42,158.26
000000084851.jpg,640,458,person,47.28,20.39,112.54,158.51
000000084851.jpg,640,458,person,0,0,36.28,71.06
000000084866.jpg,640,480,sports ball,298.21,327.27,310.85,342.34
000000084866.jpg,640,480,sports ball,496.79,250.05,509.96,263.57
000000084866.jpg,640,480,person,84.13,149.81,182.29,436.73
000000084866.jpg,640,480,person,144.24,156.43,213.66,426.08
000000084866.jpg,640,480,person,140.22,118.65,208.36,204.73
000000084866.jpg,640,480,person,332.62,127.37,404.56,258.5
000000084866.jpg,640,480,person,317.94,210.6,372.08,452.67
000000084866.jpg,640,480,person,362.49,186.42,433.32,480
000000084866.jpg,640,480,person,284.75,107.35,359.14,199.62
000000084866.jpg,640,480,person,404.2,134.24,463.82,403.74
000000084866.jpg,640,480,person,442.24,102.9,516.22,304.85
000000084866.jpg,640,480,person,185.26,133.95,238.24,409.23
000000084866.jpg,640,480,person,457.05,180.27,538.36,442.61
000000084866.jpg,640,480,person,255.96,181.53,329.54,472.74
000000084866.jpg,640,480,person,215.55,131.24,285.68,407.85
000000084866.jpg,640,480,person,215,150,437,440
000000084867.jpg,446,640,sports ball,96.97,148.4,119.3,171.56
000000084867.jpg,446,640,person,116.27,52.55,358.05,506.72
000000084938.jpg,640,427,sports ball,366.4,59.32,385.39,77.74
000000084938.jpg,640,427,person,560.01,124.37,597.3,206.4
000000084938.jpg,640,427,person,70.01,118.72,87.19,160.59
000000084938.jpg,640,427,person,391.89,87.06,503.48,382.03
000000084938.jpg,640,427,person,347.36,129.55,355,144.83
000000084938.jpg,640,427,person,43.86,133.42,49.05,155.34
000000084938.jpg,640,427,person,22.07,100.05,48.2,185.45
000000085028.jpg,640,426,sports ball,243.62,132.94,254.71,143.1
000000085028.jpg,640,426,person,249.06,145.93,392.34,363.25
000000085028.jpg,640,426,person,199.98,20.68,329.61,172.8
000000085028.jpg,640,426,person,457.73,1.68,510.62,115.15
000000085298.jpg,424,640,sports ball,373.9,306.58,387,318.49
000000085298.jpg,424,640,person,117.02,194.67,261.49,622.3
000000085298.jpg,424,640,sports ball,4.25,210.38,13.29,218.44
000000085298.jpg,424,640,person,191.32,169.75,226.73,211.1
000000085491.jpg,640,458,sports ball,49.88,277.53,84.96,310.16
000000085491.jpg,640,458,person,86.26,70.45,627.44,458
000000085491.jpg,640,458,person,486.95,22.23,552.08,145.26
000000085491.jpg,640,458,person,428.9,31.35,492.51,159.93
000000085491.jpg,640,458,person,415.8,0.07,484.76,68
000000085491.jpg,640,458,person,129.34,26.82,187.58,116.87
000000085491.jpg,640,458,person,21.13,24.67,63.6,77.91
000000085491.jpg,640,458,person,537.98,0,600.3,62.06
000000085491.jpg,640,458,person,242.59,19.1,308.9,82.72
000000085491.jpg,640,458,person,366.47,37.69,423.41,133.59
000000085491.jpg,640,458,person,313.33,32.39,369.33,136.98
000000085491.jpg,640,458,person,358.31,0,411.8,66.57
000000085491.jpg,640,458,person,186.12,34.91,235.16,107.33
000000085564.jpg,640,480,person,117.02,303.23,178.37,398.28
000000085564.jpg,640,480,person,196.43,278.09,250.18,380.95
000000085564.jpg,640,480,person,405.15,176.7,424.01,220.62
000000085564.jpg,640,480,person,95.72,155.13,114.55,176.13
000000085564.jpg,640,480,person,425.71,217.48,480.11,277.44
000000085564.jpg,640,480,person,109.09,318.22,160.89,389.3
000000085564.jpg,640,480,person,44.8,106.84,52.51,113.61
000000085564.jpg,640,480,person,74.5,111.57,85.76,125.12
000000085564.jpg,640,480,person,18.7,191.39,45.54,247.63
000000085564.jpg,640,480,person,372.87,126.81,380.26,132.77
000000085564.jpg,640,480,person,322.75,123.26,329.83,132.62
000000085564.jpg,640,480,sports ball,473.62,249.43,478.26,253.59
000000085564.jpg,640,480,person,243.84,120.55,252.05,130.32
000000085564.jpg,640,480,person,320.58,107.93,329.42,118.53
000000085872.jpg,640,456,person,128.72,58.69,267.16,364.39
000000085872.jpg,640,456,person,323.09,83.79,420.22,391.54
000000085872.jpg,640,456,person,440.49,140.63,570.78,358.8
000000085872.jpg,640,456,person,409.89,119.58,502.11,353.21
000000085872.jpg,640,456,sports ball,256.05,114.85,268.61,128.04
000000085876.jpg,640,536,person,189.11,142.13,566.11,526.36
000000085876.jpg,640,536,sports ball,28.92,267.58,41.11,275.07
000000085948.jpg,640,480,sports ball,249.7,233.09,264.58,246.07
000000085948.jpg,640,480,person,155.57,300,167.12,319.93
000000085948.jpg,640,480,person,4.7,294.44,82.76,398.91
000000085948.jpg,640,480,person,270.86,295.93,328.33,368.95
000000085948.jpg,640,480,person,101.74,318.96,116.87,335.85
000000085948.jpg,640,480,person,146.75,318.06,170.62,363.43
000000085948.jpg,640,480,person,4.75,336.71,95.37,451.27
000000085948.jpg,640,480,person,137.61,371.57,240.45,480
000000085948.jpg,640,480,person,263.74,325.03,629.49,480
000000085948.jpg,640,480,person,178.88,335.44,197.19,361.26
000000085948.jpg,640,480,person,493.75,356.93,563.04,418.79
000000085948.jpg,640,480,person,224.89,298.15,268.22,403.39
000000085948.jpg,640,480,person,131.99,305.08,148.59,333.91
000000085948.jpg,640,480,person,178.55,311.65,192.33,338.19
000000085948.jpg,640,480,person,0,282,628,478
000000086086.jpg,614,640,sports ball,296.96,240.62,339.5,282.74
000000086086.jpg,614,640,person,411.74,2.53,599.55,586.19
000000086125.jpg,612,612,sports ball,335.53,319.65,343.35,328.06
000000086125.jpg,612,612,person,356.75,287.11,388.47,367.13
000000086125.jpg,612,612,person,404.27,287.79,438.82,340.39
000000086125.jpg,612,612,person,486.05,288.79,531.94,349.47
000000086125.jpg,612,612,person,562.26,284.19,589.36,347
000000086125.jpg,612,612,person,102.55,282.83,121.01,332.61
000000086125.jpg,612,612,person,297.14,273.26,316.94,320.52
000000086125.jpg,612,612,person,242.2,280.13,270.62,329.29
000000086125.jpg,612,612,person,231.69,280.68,253.56,328.74
000000086125.jpg,612,612,person,143.76,276.72,177.8,318.7
000000086125.jpg,612,612,person,414.89,445.79,517.33,608.41
000000086125.jpg,612,612,person,141.91,279.77,152.47,297.23
000000086125.jpg,612,612,person,470.97,269.79,480.42,297.27
000000086125.jpg,612,612,sports ball,418.29,513.91,443.2,535.21
000000086125.jpg,612,612,person,314.6,271.39,330.37,305.75
000000086125.jpg,612,612,person,0,141,611,326
000000086248.jpg,640,457,sports ball,485.65,41.46,500.81,54.85
000000086248.jpg,640,457,person,48.52,101.56,171.52,374.63
000000086248.jpg,640,457,person,208.54,105.68,478.24,456.51
000000086292.jpg,640,337,sports ball,435.03,168.73,443.42,174.29
000000086292.jpg,640,337,person,296.27,191.91,370.65,310.28
000000086292.jpg,640,337,person,45.77,145.57,65.26,169.6
000000086292.jpg,640,337,person,61.98,147.26,83,174.1
000000086292.jpg,640,337,person,84.02,162.46,97.5,182.85
000000086292.jpg,640,337,sports ball,525.26,267.34,530.22,270.14
000000086292.jpg,640,337,person,106.95,144.08,133.62,173.71
000000086292.jpg,640,337,person,178,157.9,198.21,181.41
000000086292.jpg,640,337,person,194.15,159.17,205.53,181.13
000000086292.jpg,640,337,person,176.45,43.92,190.08,59.07
000000086292.jpg,640,337,person,401.37,81.79,418.79,106.02
000000086292.jpg,640,337,person,192.33,152.68,202.32,165.36
000000086292.jpg,640,337,person,198.87,174.53,216.32,195.56
000000086292.jpg,640,337,person,76.98,143.26,95.11,171.4
000000086292.jpg,640,337,person,66.76,77.44,87.18,104.65
000000086292.jpg,640,337,person,3,6,639,272
000000086378.jpg,640,480,sports ball,363.47,147.34,374.76,159.6
000000086378.jpg,640,480,person,220.37,155.6,339.01,330.26
000000086378.jpg,640,480,person,584.63,172.58,640,401.26
000000086378.jpg,640,480,person,410.97,147.6,602.97,356.85
000000086432.jpg,640,427,person,222.62,113.23,420.28,399.17
000000086432.jpg,640,427,person,463.87,196.94,610.48,382.67
000000086432.jpg,640,427,sports ball,144.18,207.72,160.79,222.84
000000086432.jpg,640,427,person,396.15,88.08,462.95,163.71
000000086432.jpg,640,427,person,568.8,8.97,618.94,76.17
000000086432.jpg,640,427,person,466.69,0,560.36,145.39
000000086432.jpg,640,427,person,440.97,8.55,481.1,127.93
000000086432.jpg,640,427,person,53.06,40.1,124.07,246.73
000000086432.jpg,640,427,person,588.56,83.78,640,171.38
000000086432.jpg,640,427,person,290.43,74.29,365.96,156.22
000000086432.jpg,640,427,person,460.03,130.84,509.36,168.73
000000086471.jpg,500,375,sports ball,206.73,91.67,213.8,98.19
000000086471.jpg,500,375,person,138.57,161.98,221.84,357.44
000000086514.jpg,640,480,sports ball,273.12,73.86,280.64,81.59
000000086514.jpg,640,480,person,225.79,219.98,320.8,404.21
000000086526.jpg,640,363,sports ball,144.78,224.97,165.4,243.89
000000086526.jpg,640,363,person,240.09,40.93,492.47,358.86
000000086549.jpg,640,445,sports ball,596.99,193.42,618.43,214.29
000000086549.jpg,640,445,person,154.35,104.23,394.89,445
000000086549.jpg,640,445,person,32.93,162.75,158.64,368.29
000000086679.jpg,640,427,sports ball,162.54,128.95,171.53,136.77
000000086679.jpg,640,427,person,75.8,73.25,190.95,314.01
000000086679.jpg,640,427,person,171.76,128.58,320.49,344.48
000000086738.jpg,493,640,sports ball,332.18,256.93,343.42,266.86
000000086738.jpg,493,640,person,99.53,218.34,192.34,462.72
000000086738.jpg,493,640,person,345.33,82.96,421.75,134.66
000000086738.jpg,493,640,person,198.75,79.1,264.27,129.66
000000086738.jpg,493,640,person,60.05,71.86,127.94,124.41
000000086738.jpg,493,640,person,240.36,49.66,297.87,129.87
000000086738.jpg,493,640,person,304.32,202.69,373.07,435.01
000000086738.jpg,493,640,person,276.85,96,327.19,131.96
000000086738.jpg,493,640,person,297.52,47.02,371.49,127.34
000000086738.jpg,493,640,person,467.75,115.36,493,134.32
000000086738.jpg,493,640,person,110.32,46.75,142.48,102.26
000000086738.jpg,493,640,person,159.27,34.9,213.96,117.77
000000086738.jpg,493,640,person,435.03,0.37,492.36,49.18
000000086738.jpg,493,640,person,125.95,75.4,181.06,126.1
000000086738.jpg,493,640,person,313,223,449,466
000000086803.jpg,640,480,person,209.69,181.64,269.1,369.66
000000086803.jpg,640,480,sports ball,33.81,32.87,41.42,37.76
000000086878.jpg,640,425,person,325.12,88.63,353.98,127.35
000000086878.jpg,640,425,person,382.98,80.85,402.86,106.64
000000086878.jpg,640,425,person,412.27,79.35,436.36,117.93
000000086878.jpg,640,425,person,300.43,122.95,326.34,162.9
000000086878.jpg,640,425,person,357.31,145.88,384.68,194.31
000000086878.jpg,640,425,person,373.58,118.83,403.78,155.25
000000086878.jpg,640,425,person,322.75,174.53,364.27,231.07
000000086878.jpg,640,425,person,373.14,119.31,520.69,399.12
000000086878.jpg,640,425,person,233.36,208.1,288.06,266.57
000000086878.jpg,640,425,sports ball,158.81,121.04,181.76,136.53
000000086878.jpg,640,425,person,255.06,79.37,268.48,106.98
000000086878.jpg,640,425,person,427.87,102.19,457.47,129.89
000000086878.jpg,640,425,person,180.7,137.8,209.84,179.54
000000086878.jpg,640,425,person,403.95,130.73,431.58,167.46
000000086878.jpg,640,425,person,1,0,639,275
000000086913.jpg,427,640,sports ball,143.11,59.85,166.33,77.14
000000086913.jpg,427,640,person,122.8,142.66,264.38,571.74
000000086913.jpg,427,640,person,110.75,245.02,172.98,362.85
000000086913.jpg,427,640,person,74.41,325.41,118.51,370.03
000000086913.jpg,427,640,person,0.18,320.33,39.93,370.61
000000087225.jpg,640,480,sports ball,238.39,292.83,245.4,299.92
000000087225.jpg,640,480,person,141.68,203.84,253.91,400.08
000000087328.jpg,596,640,sports ball,60.44,409.05,179.68,528.3
000000087328.jpg,596,640,person,105.23,106.67,575.14,592.43
000000087377.jpg,480,640,sports ball,359.57,534.18,401.12,593.4
000000087987.jpg,640,480,sports ball,459.25,82.99,485.78,108.63
000000087987.jpg,640,480,person,180.4,137.65,335.03,480
000000087987.jpg,640,480,person,312.81,199.55,426.07,328.99
000000088110.jpg,640,427,sports ball,121.02,206.96,175.28,261.48
000000088110.jpg,640,427,person,80.29,92.11,128.14,170.54
000000088110.jpg,640,427,person,162.12,90.47,217.83,137.95
000000088110.jpg,640,427,person,202.36,3.29,241.53,93.99
000000088110.jpg,640,427,person,105.79,36.55,456.81,401.03
000000088110.jpg,640,427,person,386.76,23.14,420.6,77.13
000000088110.jpg,640,427,person,457.4,1.68,510.18,103.78
000000088110.jpg,640,427,person,555.87,111.52,607.15,174.2
000000088110.jpg,640,427,person,605.75,110.68,640,169.53
000000088110.jpg,640,427,person,584.4,80.34,619.01,141.61
000000088110.jpg,640,427,person,437.46,43.31,476.48,160.38
000000088110.jpg,640,427,person,7.67,49.22,65.2,115.7
000000088110.jpg,640,427,person,147.4,24.29,193.75,113.32
000000088110.jpg,640,427,person,31.9,86.72,75.09,165.18
000000088110.jpg,640,427,person,1,0,542,177
000000088200.jpg,640,427,person,91.16,159.29,235.09,361.75
000000088200.jpg,640,427,person,0,140.24,133.02,362.9
000000088200.jpg,640,427,person,335.09,55.53,566.78,354.24
000000088200.jpg,640,427,sports ball,206.06,201.27,212.44,206.26
000000088412.jpg,640,426,sports ball,539.84,178.92,553.91,190.84
000000088412.jpg,640,426,person,107.22,165.61,317.82,363.78
000000088412.jpg,640,426,person,40.48,134.37,240.41,387.71
000000088412.jpg,640,426,person,394.11,99.94,587.6,360.34
000000088412.jpg,640,426,person,219.53,0.03,269.28,74.67
000000088730.jpg,457,640,sports ball,63.1,206,94.71,235.76
000000088730.jpg,457,640,person,21.43,35.45,377.14,541.17
000000088730.jpg,457,640,person,95.35,5.78,158.92,145.91
000000088757.jpg,480,640,sports ball,446.89,525.46,480,609.14
000000088895.jpg,500,405,person,14.56,109.97,313.99,398.48
000000088895.jpg,500,405,sports ball,438.88,351.5,450.08,362.22
000000089027.jpg,640,447,sports ball,336.78,305.51,366.29,334.87
000000089027.jpg,640,447,person,334.68,97.39,464.15,354.26
000000089027.jpg,640,447,person,239.15,157.95,309.57,318.59
000000089027.jpg,640,447,person,283.68,138.32,313.21,253.21
000000089027.jpg,640,447,person,131,150.1,237,368.1
000000089027.jpg,640,447,person,8.04,147.66,90.4,331.48
000000089027.jpg,640,447,person,0,126.63,46.3,271.56
000000089027.jpg,640,447,person,559.5,85.38,640,368.65
000000089027.jpg,640,447,person,44.74,122.44,52.64,137.75
000000089027.jpg,640,447,person,235.34,113.77,256.62,162.88
000000089027.jpg,640,447,person,259.2,114.17,274.92,161.92
000000089027.jpg,640,447,person,462.31,115.22,513.45,270.25
000000089093.jpg,640,427,sports ball,98.5,296.02,113.41,311.14
000000089093.jpg,640,427,person,135.95,104.47,301.58,369.67
000000089093.jpg,640,427,person,13.43,190.05,181.36,385.8
000000089093.jpg,640,427,person,12.98,72.77,75.38,224.01
000000089093.jpg,640,427,person,335.84,160.91,420.28,296.21
000000089093.jpg,640,427,person,498.44,40.71,563.93,230.5
000000089093.jpg,640,427,person,292.42,53.52,344.99,211.73
000000089093.jpg,640,427,person,463.3,58.22,509.17,224.77
000000089093.jpg,640,427,person,247.56,162.05,327.21,294.47
000000089093.jpg,640,427,person,56.61,102.67,123.78,202.47
000000089093.jpg,640,427,person,166.15,59.48,229.11,122.99
000000089093.jpg,640,427,person,105.83,159.31,158.62,230.17
000000089093.jpg,640,427,person,354.47,53.42,410.47,185.7
000000089093.jpg,640,427,person,24.62,170.96,79.22,301.77
000000089093.jpg,640,427,person,179,36,637,161
000000089124.jpg,640,353,sports ball,206.22,242.93,227.45,262.76
000000089124.jpg,640,353,person,42.02,138.27,87.32,233.87
000000089124.jpg,640,353,person,569.25,102.16,640,254.81
000000089124.jpg,640,353,person,456.59,127.64,537.07,237.6
000000089124.jpg,640,353,person,281.53,118,325.06,153.47
000000089124.jpg,640,353,person,249.85,116.09,326.26,268.38
000000089147.jpg,640,427,sports ball,482.5,308.67,524.84,352.54
000000089147.jpg,640,427,person,220.66,97.53,349.62,382.2
000000089147.jpg,640,427,person,341.62,87.65,388.47,304.8
000000089147.jpg,640,427,person,49.39,132.6,79.98,297
000000089147.jpg,640,427,person,15.53,128.65,173.02,378.2
000000089147.jpg,640,427,person,462.85,131.79,617.83,346.87
000000089598.jpg,640,480,sports ball,324.38,0,344.1,10.74
000000089598.jpg,640,480,person,161.28,110.08,335.36,469.76
000000089598.jpg,640,480,person,357.56,18.15,432.33,289.03
000000089741.jpg,600,445,sports ball,558.94,140.9,600,187.89
000000089741.jpg,600,445,person,215.03,36.93,390.25,440.12
000000089741.jpg,600,445,person,2,64.65,97.22,436.48
000000089741.jpg,600,445,person,13.06,26.87,153.69,436.71
000000089741.jpg,600,445,person,375.97,43.33,437.68,162.1
000000089741.jpg,600,445,person,154.88,45.72,219.37,226.31
000000089741.jpg,600,445,person,316,46,433,191
000000089741.jpg,600,445,person,182.15,51.76,271.47,225.18
000000089741.jpg,600,445,person,501.8,27.96,600,445
000000089741.jpg,600,445,person,552.02,169.24,600,213.41
000000089741.jpg,600,445,person,45.08,48.2,373.34,437.72
000000089741.jpg,600,445,person,319.43,14.32,558.45,439.49
000000090052.jpg,640,427,sports ball,411.4,18.97,420.69,28.63
000000090052.jpg,640,427,sports ball,98.86,342.76,106.62,349.51
000000090052.jpg,640,427,person,109.47,168.14,209.65,426.83
000000090052.jpg,640,427,person,418.85,164.02,483.43,369.77
000000090052.jpg,640,427,sports ball,419.16,344.68,427.7,351.96
000000090084.jpg,427,640,sports ball,240.46,134.81,259.28,153.88
000000090084.jpg,427,640,person,171.68,229.11,284.59,493.84
000000090084.jpg,427,640,person,63.99,251.56,130.44,365.57
000000090084.jpg,427,640,person,123.82,274.13,143.35,299.53
000000090169.jpg,640,478,sports ball,481.61,257.47,511.96,286.21
000000090169.jpg,640,478,person,20.32,52.5,225.63,478
000000090169.jpg,640,478,person,293.46,187.72,306.95,223.55
000000090169.jpg,640,478,person,226.25,191.59,244.72,220.14
000000090169.jpg,640,478,sports ball,406.84,263.26,413.15,268.64
000000090169.jpg,640,478,sports ball,446.52,245.49,452.26,251.13
000000090169.jpg,640,478,sports ball,426.14,250.76,432.02,256.54
000000090169.jpg,640,478,person,13.65,174.54,33.5,229.7
000000090169.jpg,640,478,person,0,202.91,20.14,235.32
000000090169.jpg,640,478,sports ball,372.26,249.86,377.4,254.93
000000090169.jpg,640,478,sports ball,377.83,232.96,380.78,236.07
000000090169.jpg,640,478,sports ball,322.82,231.89,326.12,235.43
000000090169.jpg,640,478,sports ball,346.11,245.88,351.34,250.77
000000090169.jpg,640,478,sports ball,240.27,248.88,245.13,254.02
000000090169.jpg,640,478,sports ball,312.55,231.14,316.67,234.93
000000090169.jpg,640,478,sports ball,276.45,231,279.76,234.38
000000090169.jpg,640,478,sports ball,470.31,253.02,476.66,259.38
000000090169.jpg,640,478,person,243.66,193.57,253.28,223.68
000000090169.jpg,640,478,sports ball,372.07,232.57,375.78,236.61
000000090169.jpg,640,478,sports ball,240,222,513,292
000000090238.jpg,640,320,sports ball,347.33,14.83,361.69,29.71
000000090238.jpg,640,320,person,135.61,67.44,281.97,307.8
000000090238.jpg,640,320,person,271.83,94.67,305.84,180.25
000000090238.jpg,640,320,person,453.33,73.15,603.24,306.67
000000090238.jpg,640,320,person,578.88,95.69,614.83,183.42
000000090238.jpg,640,320,person,76.4,103.57,96.56,157.9
000000090238.jpg,640,320,person,383.79,102.52,405.97,159.08
000000090238.jpg,640,320,sports ball,29.72,14.64,44.08,29.13
000000090258.jpg,640,457,sports ball,369.85,153.49,388.51,171.26
000000090258.jpg,640,457,person,76.77,158.96,279.96,420.09
000000090258.jpg,640,457,person,331.01,207.21,414.85,360.24
000000090258.jpg,640,457,person,233.43,210.19,335.05,370.85
000000090258.jpg,640,457,person,546.19,130.75,640,362.23
000000090258.jpg,640,457,person,20.36,262.77,94.66,400.17
000000090258.jpg,640,457,person,0.18,275.98,47.45,408.48
000000090258.jpg,640,457,person,2.73,145.14,42.52,322.45
000000090258.jpg,640,457,person,25.11,133.05,94.79,351.37
000000090258.jpg,640,457,person,0,147.31,22.19,203.84
000000090374.jpg,502,640,person,96.58,27.39,435.32,616.94
000000090374.jpg,502,640,sports ball,472.36,514.19,493.69,536.15
000000090374.jpg,502,640,sports ball,132.58,121.85,308.89,222.64
000000090464.jpg,640,434,sports ball,334.99,273.76,350.07,289.44
000000090464.jpg,640,434,sports ball,20.89,273.69,38.4,289.75
000000090464.jpg,640,434,person,434.98,37.87,620.28,355.81
000000090464.jpg,640,434,person,401.74,122.67,441.82,179.37
000000090464.jpg,640,434,person,188.93,45.81,295.56,309.92
000000090464.jpg,640,434,person,330.24,43.21,365.84,142.44
000000090464.jpg,640,434,person,495.44,46.81,614.43,309.16
000000090464.jpg,640,434,person,24.67,115.33,68.73,176.78
000000090464.jpg,640,434,person,22.38,41.96,62.28,145.1
000000090464.jpg,640,434,person,64.52,122.41,102.73,175.9
000000090464.jpg,640,434,person,116.58,39.92,304.68,365.18
000000090464.jpg,640,434,person,330.49,116.95,372.01,179.23
000000090464.jpg,640,434,person,366.92,122.38,403.66,177.04
000000090464.jpg,640,434,person,96.87,122.76,133.2,176.28
000000090572.jpg,500,375,sports ball,384.07,251.81,392.89,267.95
000000090572.jpg,500,375,person,241.71,12.96,285.61,161.64
000000090572.jpg,500,375,person,267.38,52.23,406.11,371.73
000000090573.jpg,640,458,sports ball,97.85,311.27,143.86,352.56
000000090573.jpg,640,458,person,396.25,64.84,588.71,368.46
000000090573.jpg,640,458,person,506.29,85.88,640,359.95
000000090573.jpg,640,458,person,472.4,99.38,611.6,349.28
000000090573.jpg,640,458,person,104.52,88.99,211.18,351.37
000000091023.jpg,640,427,person,211.1,21.11,474.98,421.24
000000091023.jpg,640,427,person,185.66,282.35,388.12,427
000000091023.jpg,640,427,sports ball,415.43,294.44,426.84,319.2
000000091041.jpg,640,429,sports ball,112.05,96.19,143.21,127.79
000000091041.jpg,640,429,person,114.72,19.28,519.62,424.18
000000091041.jpg,640,429,person,80.02,234.26,214.98,423.22
000000091052.jpg,555,640,sports ball,280.33,348.59,290.13,357.37
000000091052.jpg,555,640,person,310.65,168.27,468.85,631.37
000000091052.jpg,555,640,person,153.77,354.13,223.21,470.21
000000091057.jpg,480,640,sports ball,351.31,289.99,383.83,322.52
000000091057.jpg,480,640,person,385.92,205.47,480,308.56
000000091105.jpg,427,640,sports ball,128.83,448.14,329.53,582.84
000000091105.jpg,427,640,person,1.43,143.43,368.79,601.18
000000091105.jpg,427,640,person,167.17,80.88,426.56,487.62
000000091394.jpg,500,375,sports ball,387.12,133.99,393.59,139.78
000000091394.jpg,500,375,person,175.68,208.19,244.09,328.97
000000091394.jpg,500,375,person,384.83,115.47,430.59,196.72
000000091394.jpg,500,375,person,214.18,39.57,251.22,115.48
000000091394.jpg,500,375,person,178.24,267.35,270.61,375
000000091394.jpg,500,375,person,2.53,35.39,34.55,97.75
000000091394.jpg,500,375,person,266.07,334.76,368.25,369.46
000000091558.jpg,363,640,person,75.46,37.73,252.52,336.69
000000091558.jpg,363,640,sports ball,40.13,293.71,85.65,323.97
000000091595.jpg,640,512,sports ball,282.3,174.66,305.4,190.63
000000091595.jpg,640,512,person,366.4,144.49,600.15,462.26
000000091595.jpg,640,512,person,0,154.39,53.92,331.23
000000091595.jpg,640,512,person,448.41,166.98,484.49,325.49
000000091595.jpg,640,512,person,97.24,193.5,223.59,314.62
000000091604.jpg,640,425,person,331.91,101.07,437.85,277.38
000000091604.jpg,640,425,person,0.4,71.91,107.12,303.16
000000091604.jpg,640,425,person,461.37,127.79,498.7,208.19
000000091604.jpg,640,425,person,517.68,113.16,548.03,215.38
000000091604.jpg,640,425,person,599.22,127.02,626.3,200.35
000000091604.jpg,640,425,person,327.63,116.92,349.15,199.83
000000091604.jpg,640,425,sports ball,518.71,113.95,534.61,127.4
000000091604.jpg,640,425,person,563.19,150.03,594.45,201.59
000000091604.jpg,640,425,person,623,155.06,634.89,177.19
000000091604.jpg,640,425,person,547.47,144.08,567.1,204.03
000000091604.jpg,640,425,person,101.82,93.52,174.87,308.24
000000091604.jpg,640,425,person,363.75,97.01,403.6,178.9
000000091604.jpg,640,425,person,352.42,125.28,373.86,181.32
000000091604.jpg,640,425,person,581.1,155.49,590.97,184.89
000000091604.jpg,640,425,person,153,106,639,210
000000091666.jpg,640,451,sports ball,327.74,375.48,392.6,438.33
000000091666.jpg,640,451,person,264.7,10.18,471.36,402.13
000000091666.jpg,640,451,person,16.64,20.9,368.96,436.12
000000091666.jpg,640,451,person,30.4,2.03,117.56,198.64
000000091666.jpg,640,451,person,243.74,0,318.88,231.92
000000091666.jpg,640,451,person,456.06,1.11,503.58,117.4
000000091666.jpg,640,451,person,385.92,49.26,471.44,137.25
000000091666.jpg,640,451,person,155.8,1.17,221.4,89.03
000000091697.jpg,640,427,sports ball,411.49,315.61,421.76,324.71
000000091697.jpg,640,427,person,142.26,239.25,164.32,302.45
000000091697.jpg,640,427,person,209.9,248.87,235.65,316.89
000000091697.jpg,640,427,person,371.71,246.88,395.49,301.06
000000091697.jpg,640,427,person,424.91,255.03,460.29,326.86
000000091697.jpg,640,427,person,375.46,240.41,391.4,297.63
000000091697.jpg,640,427,person,436.72,245.35,445.26,268
000000091697.jpg,640,427,person,106.76,232.93,112.34,245.58
000000091697.jpg,640,427,person,487.7,247.46,501.11,293.78
000000091751.jpg,640,549,sports ball,382.03,337.78,464.13,421.05
000000091751.jpg,640,549,person,68.11,61.46,412.09,515.56
000000091751.jpg,640,549,person,234.46,35.15,301.69,119.7
000000091868.jpg,640,427,sports ball,270.35,166.86,280.42,178.63
000000091868.jpg,640,427,person,90.4,165.41,233.7,402
000000091948.jpg,640,486,sports ball,625.25,274.37,640,300.86
000000091948.jpg,640,486,person,465.25,195.49,560.27,305.8
000000091948.jpg,640,486,person,0,28.4,104.84,223.89
